State,lat,lng
FL,28.3821505,-80.775798
IL,42.353355,-88.0934144
WI,42.7151854,-88.9907742
NM,34.0572791,-106.8930517
TX,33.0136764,-96.6925095
TN,35.1490215,-90.0516284
FL,25.800431,-80.2632189
FL,28.5479786,-81.41278409
FL,26.2052115,-80.27105556
FL,28.7414145,-81.5344293
FL,27.4957453,-81.4410424
NC,36.3560545,-77.0115134
IL,38.2120144,-85.2235665
CO,39.856637,-105.0354826
MS,31.2437872,-90.4531535
FL,28.1614046,-81.6017416
FL,28.0331886,-80.6429694
FL,29.1924213,-82.1352046
TN,35.9828413,-86.5186044
MN,44.92317,-92.9588281
TN,36.407317,-83.0054422
AB,52.968492,-113.3679199
MN,45.3324647,-93.7460803
IA,40.9941846,-92.1674007
FL,28.5479786,-81.41278409
FL,30.1765914,-85.8054878
MN,44.9504037,-93.1015025
CA,36.8252277,-119.7029193
VA,38.658172,-77.2497049
CA,39.4096043,-123.3555601
AZ,32.2217422,-110.9264758
NV,36.1662859,-115.1492249
CA,33.895497,-118.4003449
AZ,33.436188,-111.5860661
CO,38.8697146,-106.9878231
NM,35.6869996,-105.9377996
KY,37.7742152,-87.1133303
MN,46.7066099,-92.428246
OH,41.283944,-81.2239909
MS,31.8684927,-89.5559023
CO,32.1613648,-81.8980724
GA,33.5442781,-84.2338092
PA,39.9523993,-75.1635898
GA,33.8062166,-84.1457504
UT,40.5307776,-112.2982799
AZ,33.4485866,-112.0773455
NH,42.7653662,-71.4675659
NC,33.8907278,-78.5683445
AR,36.1867442,-94.1288141
CO,38.8339578,-104.8253484
BC,49.1690609,-122.6480819
NC,35.9082122,-77.5694168
CO,38.4570355,-101.8185006
FL,30.3321838,-81.6556509
FL,30.2396865,-81.3856383
AZ,33.3067132,-111.8408488
CO,39.8211225,-105.2207429
MN,46.51960035,-95.3739555
MO,37.9689254,-92.5921246
FL,29.0963729,-80.9369982
AB,53.0120768,-112.8387295
MO,39.0911161,-94.4155067
MB,50.6323125,-96.9881075
PA,40.6916081,-75.2099865
WI,43.2052594,-90.6410844
TX,31.8111305,-106.5013493
PA,39.9523993,-75.1635898
PA,39.9523993,-75.1635898
CA,33.6170092,-117.92944
CT,32.373972,-86.1613859
CA,32.7174209,-117.1627713
MI,42.7876022,-86.1090827
NY,41.1898885,-74.05604577
WA,47.9673056,-122.2013997
MI,43.698341,-86.3639649
MI,38.783194,-90.482368
FL,26.1403635,-80.2133807
ME,44.1197959,-70.1075529
CA,35.2593696,-120.6667637
CA,36.9735903,-122.0260569
MS,30.39642845,-88.75605487
IL,38.8979586,-123.2144506
NH,43.54805,-71.4070129
FL,30.4085568,-86.6026027
FL,27.77330515,-82.6469933
CA,38.2546373,-121.2999484
RI,42.0028761,-71.5147838
SC,33.6956461,-78.8900408
SC,33.6956461,-78.8900408
NM,34.0572791,-106.8930517
AR,36.0700694,-90.7478917
NC,33.9046184,-78.0827698
AZ,34.5636358,-111.8543177
NY,41.229539,-73.9870849
MI,43.336968,-83.3524499
SC,33.8278989,-78.6452006
NM,35.9789244,-105.3080679
NC,33.9046184,-78.0827698
RI,41.456191,-71.5394737
TX,30.8249094,-97.6044539
LA,29.9499323,-90.0701155
LA,29.9499323,-90.0701155
TX,30.8249094,-97.6044539
UT,37.104153,-113.5841312
CA,34.896069,-117.0174409
CA,34.2011156,-118.5364741
SC,32.7876012,-79.9402727
CA,33.6633386,-117.9033169
NC,33.9046184,-78.0827698
CA,32.7174209,-117.1627713
GA,33.5981814,-83.4048861
CO,31.8151416,-101.045267
SC,33.6871594,-78.9883568
IL,41.623191,-88.22843248
CA,34.896069,-117.0174409
HI,22.074286,-159.3207479
WA,47.9474034,-122.3036991
GA,32.8406946,-83.6324021
NY,40.7617653,-73.3292857
FL,27.9695815,-81.6088229
IN,37.9747645,-87.5558482
SC,34.6859896,-81.1545072
GA,33.9528472,-84.5496147
TN,36.4703232,-86.6513844
ON,43.9172764,-78.8614873
ON,43.1654193,-79.2391708
IL,42.4169651,-88.0739707
KY,37.0920222,-84.6041083
OH,39.7092262,-84.0632684
MA,42.2528772,-71.0022704
NJ,40.856766,-74.1284759
CO,40.5508527,-105.0668084
NC,36.3295905,-78.3991637
TX,31.6926121,-106.2074792
MN,44.9630216,-92.964936
MN,44.9772995,-93.2654691
AZ,33.4485866,-112.0773455
MI,42.539202,-82.9493651
FL,30.4380832,-84.2809331
FL,30.3321838,-81.6556509
FL,26.3525758,-81.8211121
FL,29.2858129,-81.0558893
GA,34.3164826,-84.5521523
CA,38.5815719,-121.4943995
FL,27.9658533,-82.8001025
AZ,33.4485866,-112.0773455
WI,43.0349931,-87.9224969
CT,39.920737,-82.7958709
FL,27.064381,-82.36831026
CA,33.9866807,-118.1853489
IL,38.8979586,-123.2144506
MO,39.0844687,-94.5630297
TX,30.2711286,-97.7436994
VA,36.8529841,-75.9774182
MO,37.1036666,-93.81854
TX,29.7028266,-98.1257347
AZ,31.8542511,-110.9937018
AB,54.129722,-111.5680559
GA,33.7490987,-84.3901848
VA,38.3031837,-77.4605398
TX,29.4246002,-98.4951404
CA,33.9748932,-118.0336974
NM,34.8722771,-107.9398473
MO,36.6440399,-93.2171329
MO,37.8572589,-94.1277215
FL,28.0836269,-80.6081088
WA,47.6038321,-122.3300623
AR,36.0700694,-90.7478917
IL,41.8661417,-89.2212087
TX,29.4246002,-98.4951404
IL,40.6938609,-89.5891007
SC,33.6956461,-78.8900408
AR,36.3728538,-94.2088171
DE,38.7745565,-75.1393497
CA,33.912594,-118.3831789
FL,29.8269064,-82.5967831
UT,39.3082805,-110.0598549
NY,42.6511674,-73.7549679
IA,42.4982858,-92.336869
DE,37.7782171,-121.6054992
CA,34.1866581,-118.4487289
WA,46.1420334,-122.9060317
MN,46.8068852,-92.2382463
FL,28.8117179,-81.2680327
NC,33.9046184,-78.0827698
CA,34.5793131,-118.1171107
FL,26.7017553,-80.22338413
WA,47.7563195,-122.3438254
NJ,40.8042674,-74.0120839
ID,43.5737361,-116.5596312
WI,43.256116,-88.1939818
VA,36.7183708,-76.2466797
TX,30.5586046,-97.8444363
IN,39.4667025,-87.4139118
NJ,39.4020593,-75.0393367
FL,28.5479786,-81.41278409
MO,38.577359,-92.1724264
MN,46.4722305,-96.28064411
IL,41.5094771,-90.5787476
NM,34.8142093,-106.7613066
NC,35.957392,-75.6240619
IL,41.8994745,-87.9403417
AZ,33.5766205,-112.2398261
CA,38.2971367,-122.2855292
TN,36.3231067,-86.7133301
BC,49.1204123,-122.6598956
SC,32.6549967,-79.9406092
CA,33.7872386,-118.4018129
IL,41.623191,-88.22843248
IA,41.424473,-91.043205
CA,39.1457247,-121.5913515
FL,30.0557025,-81.90363734
FL,30.0932963,-81.7189834
NJ,39.8023363,-75.0640601
MI,42.9632405,-85.6678638
ON,45.4210328,-75.6900218
OR,44.95789,-124.0179959
OR,45.993246,-123.9202129
ME,43.7334103,-70.8433956
FL,30.3321838,-81.6556509
OR,42.472626,-122.8028179
AB,51.02532675,-114.0498684
KY,37.3900893,-83.6226906
NY,42.9000596,-78.491967
NC,35.9082122,-77.5694168
FL,25.97591145,-80.33472118
OR,45.993246,-123.9202129
IL,41.9239178,-89.0687073
CA,34.871511,-118.2157747
MO,37.8572589,-94.1277215
CT,30.1706644,-81.5843709
CA,38.5815719,-121.4943995
PA,40.335345,-75.9279494
BC,49.2608944,-123.1139382
OH,39.9956193,-82.674334
OH,40.1983958,-83.0101842
WI,43.0127852,-88.5881561
DE,38.9130342,-75.4280734
AZ,33.9680962,-112.7301352
OH,40.15674165,-82.61254974
TN,36.3883031,-86.4475897
SC,32.255758,-80.7134411
MO,37.8280961,-92.1776663
AR,36.4539626,-94.115204
IL,41.8755546,-87.6244211
IA,43.1463645,-91.7645995
IL,37.0057958,-89.1772448
CA,34.4358295,-119.8276388
SC,34.9498007,-81.9320156
OH,39.2236694,-84.442164
TN,35.1595182,-84.8766114
TX,29.7946641,-98.7319702
NC,35.7803977,-78.6390988
OH,40.033814,-83.1596107
MI,42.7337712,-84.5553804
NY,44.6697996,-74.9813348
GA,32.1613648,-81.8980724
MA,41.5942684,-70.97944163
NJ,40.3042778,-73.9923595
RI,41.4429007,-71.6063996
IN,41.6833813,-86.2500065
FL,30.3321838,-81.6556509
MI,42.4775364,-83.0277
MA,42.4800954,-71.0994975
IL,41.7108662,-87.758108
NJ,40.014561,-74.3112573
AB,55.171025,-118.7951659
MA,42.1250929,-72.749538
WA,47.4234599,-120.3103493
SC,33.5993316,-79.7442356
MI,42.7876022,-86.1090827
AR,34.5978776,-90.7523335
MD,38.3717842,-75.5457561
TN,35.9603948,-83.921026
IN,39.7683331,-86.1583501
GA,33.352059,-84.1785304
OH,39.2085354,-84.5501873
KY,38.2542376,-85.7594069
NY,40.7469593,-73.8601455
PA,40.9756137,-78.5250242
NM,35.0841034,-106.650985
NM,35.0841034,-106.650985
CO,37.8248359,-104.7484834
IN,40.6828155,-87.411689
MT,46.2561815,-114.1546423
MI,42.9132581,-85.7057034
NJ,40.8509333,-73.9701381
PA,39.8717773,-75.5913177
KS,38.6942009,-98.2149288
KS,38.6942009,-98.2149288
NY,41.0225273,-73.9486642
IL,38.4108801,-87.7614173
IA,41.424473,-91.043205
NC,35.7826363,-80.8872958
AZ,35.5141597,-113.3202085
CA,34.1866581,-118.4487289
MD,38.899265,-77.1546512
NJ,39.9928898,-74.7876623
OR,42.9729249,-120.7774823
UT,41.0602888,-111.9661494
NC,36.0864996,-82.3142993
MN,47.750467,-90.3346749
MN,44.2310677,-95.2641638
AB,51.02532675,-114.0498684
FL,28.8008294,-81.6432867
MI,42.6888478,-84.2827932
AR,36.4078388,-90.5798335
WA,47.8560266,-121.9706153
VA,37.2809707,-79.8969818
MN,47.0256536,-91.6729181
FL,25.800431,-80.2632189
NY,42.453492,-75.062953
FL,26.140641,-80.1019883
FL,27.0998708,-82.4544131
WA,47.53279725,-122.754161
CA,32.8572719,-116.9222488
WV,38.3505993,-81.633281
OR,45.5202471,-122.6741948
UT,41.2230048,-111.9738428
UT,38.5738096,-109.5462145
WA,47.7423219,-121.9856781
CA,34.069909,-117.2489839
OR,44.9391565,-123.0331209
LA,30.5368592,-91.752893
ID,48.1807415,-116.9093649
FL,26.9620053,-82.3525951
MN,44.2310677,-95.2641638
FL,26.6058996,-81.9807339
SC,32.8546197,-79.9748102
MN,44.7242874,-94.908477
OR,42.4393707,-123.3272488
VA,37.5558826,-78.5547171
CA,33.018515,-115.5159424
GA,33.3254635,-83.6868558
OR,45.5202471,-122.6741948
ON,45.4210328,-75.6900218
MA,42.5048167,-71.195611
PA,40.1045549,-74.9512789
MA,41.900101,-71.0897674
NC,35.2673659,-80.3556187
ID,47.715147,-116.948065
MO,36.6440399,-93.2171329
MS,33.45936245,-88.82985423
NM,35.0841034,-106.650985
OR,42.0741015,-124.3155771
CA,37.3246665,-119.5662538
NB,45.9646491,-66.6437528
NJ,39.4020593,-75.0393367
IL,41.8505874,-87.7936684
KS,39.0490111,-95.6775556
NJ,40.8602222,-74.9720492
IL,42.0372487,-88.2811894
WA,48.1625483,-122.4950267
IN,39.9614631,-80.3078431
KS,38.8791783,-99.3267701
UT,40.5621704,-111.9296579
UT,41.2230048,-111.9738428
UT,37.0035953,-112.9668811
FL,27.9518491,-82.4563971
GA,33.9562149,-83.9879624
FL,26.6058996,-81.9807339
WA,47.6694141,-122.1238766
TX,31.8111305,-106.5013493
WI,43.1116731,-88.4992658
KS,38.9719384,-95.2359495
ME,43.6414716,-70.240881
OR,44.9391565,-123.0331209
IL,37.8978275,-88.9314582
NM,36.2070313,-106.3186693
CO,45.8379973,-88.3902942
NJ,41.32065,-74.6615514
OK,36.1556805,-95.9929112
GA,33.7212179,-85.1455035
FL,29.1924213,-82.1352046
FL,28.5479786,-81.41278409
OH,39.7589478,-84.1916068
MT,46.6315897,-114.0789958
FL,29.10150985,-81.01055374
IL,41.9141984,-88.3086976
IL,42.1103041,-88.0342399
ID,47.715147,-116.948065
AZ,34.7758538,-112.8282376
MD,39.6419219,-77.720264
OH,41.5051613,-81.6934445
MD,39.2156213,-76.8582048
CO,37.553026,-101.3067041
NJ,40.1778887,-74.5834886
NY,40.9312099,-73.8987468
CA,33.78538945,-118.1580492
NV,36.1662859,-115.1492249
TX,32.9029017,-96.5638799
CA,38.6779591,-121.1760582
MI,42.4850362,-83.0277001
CA,33.9533546,-117.3961622
ID,43.5737361,-116.5596312
OR,45.5202471,-122.6741948
CA,37.718829,-121.4343798
MI,42.3255929,-83.3310421
AZ,33.4359175,-112.340502
WA,48.1210578,-122.8176205
WA,47.248404,-122.4616679
WA,48.1185325,-122.7679628
MO,38.6272733,-90.1978888
PA,40.2309343,-75.5221244
MI,41.240056,-81.4406669
TX,30.3874135,-96.0875065
CA,32.7174209,-117.1627713
AK,61.5828234,-149.4380984
OK,35.3395135,-97.4867044
MT,45.7874957,-108.4960699
NH,43.805792,-71.8128199
MO,38.783194,-90.482368
OR,45.5317928,-122.3911549
ON,44.568948,-80.9493259
WA,47.6696056,-117.8777335
WA,47.6038321,-122.3300623
WA,47.1849009,-122.2921405
OR,45.5202471,-122.6741948
WA,47.0450197,-122.8948724
WA,47.6588603,-117.4247133
MT,48.2022563,-114.3167116
MT,48.2022563,-114.3167116
AZ,33.6619813,-112.3412694
AZ,33.6292271,-112.3680188
OR,45.5202471,-122.6741948
OR,45.5202471,-122.6741948
AZ,33.3975655,-112.4333288
CA,35.3738712,-119.0194638
NY,42.9005956,-78.6699969
UT,40.7670126,-111.8904307
CA,37.7792808,-122.4192362
AR,36.0625843,-94.1574327
FL,29.10150985,-81.01055374
CA,37.3361905,-121.8905832
NY,41.1898885,-74.05604577
NC,35.6534497,-82.3390097
OR,45.8640034,-122.8064921
CA,40.6799638,-122.3626506
TX,32.701939,-97.10571484
DE,38.7209436,-75.0760264
FL,26.1254381,-80.1381514
CA,32.7174209,-117.1627713
WV,37.9737114,-82.0173501
OR,45.5202471,-122.6741948
OR,44.2726203,-121.1739211
WA,47.469918,-122.3485273
AZ,33.4485866,-112.0773455
GA,32.4609764,-84.9877093
PA,41.093429,-75.00184
CA,38.5815719,-121.4943995
NY,40.6524927,-73.79142132
AZ,33.6292271,-112.3680188
CA,33.9866807,-118.1853489
NC,35.9556924,-80.0053175
IN,38.2120121,-86.1219154
NC,36.0998131,-80.2440517
NY,43.2133955,-77.5797225
SC,33.6956461,-78.8900408
WA,47.2150945,-123.1007065
CA,35.3658075,-120.8499012
WI,42.9905492,-89.5335574
NY,42.9320202,-76.5672028
NH,42.8006441,-71.3042289
CA,34.2495525,-117.2938955
MA,42.2417653,-71.1661639
AZ,33.6292271,-112.3680188
CO,43.6963371,-98.572246
CO,39.7945762,-105.2686536
FL,26.7017553,-80.22338413
FL,26.3586885,-80.0830983
FL,27.2939333,-80.3503282
MN,44.9504037,-93.1015025
CT,40.085373,-83.0995029
SC,33.8278405,-78.6800322
NC,34.9854275,-80.5495111
TN,36.200055,-86.5186053
IL,43.157285,-77.6152139
MO,38.81144,-90.8529106
VA,38.4167265,-77.4579782
AZ,32.2217422,-110.9264758
OH,41.368251,-82.1065756
CO,39.5507448,-107.3255
MT,42.4194684,-71.69911649
CA,39.7596061,-121.6219176
OK,36.1556805,-95.9929112
AR,35.9395222,-93.1662873
NH,43.0394461,-71.0730252
CA,34.9531295,-120.4358576
CA,35.3738712,-119.0194638
FL,26.1420358,-81.7948102
TX,33.5778631,-101.8551664
CA,34.0543942,-118.2439408
OK,35.4729886,-97.5170535
AK,57.9608333,-136.2274999
CO,38.9016487,-107.9264539
WA,48.0849312,-123.1096705
IL,42.0700662,-87.8114043
TX,31.8111305,-106.5013493
MD,38.3717842,-75.5457561
CA,33.9533546,-117.3961622
OH,39.7139579,-82.2084804
MD,39.2908816,-76.6107589
FL,27.3364347,-82.5306526
FL,26.02322025,-80.34123897
ME,44.5511745,-70.0861691
MA,42.8014795,-70.9897779
AZ,33.3959511,-110.7871769
CA,34.1729044,-118.374037
PA,39.962398,-76.7273919
CO,40.5508527,-105.0668084
CA,38.5815719,-121.4943995
ME,44.055025,-70.7135009
GA,34.0659329,-84.6768795
CA,34.2011156,-118.5364741
WA,47.6859573,-122.1920248
WA,47.6262626,-122.5204512
OR,45.4453901,-122.6392888
AR,36.0584021,-90.4973285
AK,64.837845,-147.7166749
CA,35.010985,-118.1903243
PA,41.2445293,-75.4560182
KY,37.4200233,-83.9913881
NJ,40.092024,-74.21219636
NM,35.0841034,-106.650985
VA,37.3569086,-77.4421817
TX,33.6706408,-101.535161
FL,29.67360855,-82.32341406
KY,36.8472332,-84.0617628
MD,39.1106375,-76.55069665
CT,36.0349854,-86.7158571
SC,33.4293486,-79.1215911
NH,43.015056,-70.89991148
FL,30.3321838,-81.6556509
AK,64.837845,-147.7166749
OR,44.10118085,-123.1523837
FL,27.9094665,-82.7873243
AZ,33.436188,-111.5860661
NJ,39.841635,-74.93768531
FL,28.1743275,-81.49322314
NC,33.8943393,-78.4266719
PA,39.9523993,-75.1635898
WA,46.1420334,-122.9060317
FL,28.247132,-82.71702379
TN,36.5745104,-85.1288434
MD,39.2908816,-76.6107589
IL,40.4731073,-88.9941402
LA,30.9654672,-91.9817866
MD,39.5752639,-76.9959276
VA,37.0300969,-76.3452056
NY,40.6524927,-73.79142132
IL,42.0415823,-87.8873915
CO,39.7348381,-104.965327
PA,39.8220536,-75.8274412
NM,35.0841034,-106.650985
NB,45.7781707,-65.377103
IN,41.5536469,-87.4519839
KY,36.9903199,-86.4436017
TX,33.0151201,-96.5388788
PA,39.8220536,-75.8274412
MI,42.308081,-83.48686761
CO,39.7348381,-104.965327
OH,39.1014537,-84.5124601
CO,39.3138822,-104.0868972
NY,41.4487049,-74.2854288
NM,35.0841034,-106.650985
MN,44.9772995,-93.2654691
CA,36.9735903,-122.0260569
LA,30.2240897,-92.0198426
OR,44.6365071,-123.1059323
NY,40.85703325,-73.83669606
CA,38.5815719,-121.4943995
CO,38.8339578,-104.8253484
WY,38.6056669,-121.3798221
NE,40.8,-96.6678209
WA,47.6691967,-117.1966686
CA,37.715818,-122.0902877
OR,43.3896628,-123.3123597
OR,42.4393707,-123.3272488
FL,28.1296214,-80.6310384
FL,28.3600674,-81.54276905
DE,39.0084464,-75.5779806
AZ,33.436188,-111.5860661
FL,27.2939333,-80.3503282
ON,45.4810426,-75.5099599
MO,39.0911161,-94.4155067
NC,35.0768141,-80.6692351
PA,40.3273146,-76.0110488
MA,42.20223475,-72.45946586
VA,36.8354258,-76.2982741
VA,36.8354258,-76.2982741
MI,42.308081,-83.48686761
MI,32.34672,-90.33908742
OR,43.3015069,-123.1011753
CA,33.6170092,-117.92944
WV,39.4560761,-77.9637712
CA,37.715818,-122.0902877
CA,40.2759769,-123.6364205
CT,32.373972,-86.1613859
CA,32.6400541,-117.0841954
CA,32.5520013,-117.0430812
IN,41.5824086,-85.8343659
OR,45.3656761,-122.612314
WI,43.074761,-89.3837612
FL,28.2336196,-82.1811946
MO,39.1230777,-93.1968703
CA,39.3493389,-123.814182
CO,38.187635,-104.5350144
ON,43.714575,-79.7523866
NY,41.4487049,-74.2854288
VA,39.1852184,-78.1652403
IL,41.788642,-89.6962193
OH,38.6450783,-82.8487799
KY,36.6103334,-88.3147609
NM,35.6869996,-105.9377996
CA,37.4946568,-120.846594
NC,36.1198589,-80.0736532
CO,39.7348381,-104.965327
FL,29.2858129,-81.0558893
AL,33.695381,-85.83984218
NM,33.5581325,-105.7077625
NC,35.5085717,-78.3392928
AR,35.0081474,-90.7898341
CA,41.309875,-122.3105669
TN,35.9155165,-86.44469333
MD,38.899265,-77.1546512
AL,41.4767352,-81.1443657
PA,40.1105915,-75.28448691
CT,42.296059,-83.4462289
ON,42.988576,-81.2466429
CA,34.896069,-117.0174409
WA,48.4109853,-119.5275505
FL,26.1254381,-80.1381514
CA,38.049365,-122.1585776
TX,33.9137085,-98.4933872
AZ,33.4485866,-112.0773455
FL,29.0195145,-81.29414163
SC,33.6956461,-78.8900408
SC,33.6956461,-78.8900408
FL,27.7550276,-82.7376008
GA,34.9775758,-85.3577362
AB,53.633239,-113.6288449
CA,34.4263886,-117.3008783
OR,45.8956885,-119.4914116
FL,28.5552719,-82.3878708
FL,28.5479786,-81.41278409
NM,36.7304288,-108.208919
OR,45.5202471,-122.6741948
AK,61.2163129,-149.8948522
CA,33.6783336,-118.0000165
NC,35.7803977,-78.6390988
CO,38.187635,-104.5350144
NY,42.4684148,-73.8162353
TX,26.0717438,-97.4763732
NC,34.9440441,-80.2411734
MD,38.899265,-77.1546512
ON,45.3402359,-80.0370221
FL,27.4467056,-80.3256055
FL,28.9005446,-81.2636737
NC,35.1436895,-82.8220185
AZ,33.5091215,-111.8992364
PA,40.2323122,-76.8846955
MN,44.8546856,-93.4707859
ME,44.055025,-70.7135009
TX,33.6617962,-95.5555129
FL,26.7153425,-80.0533745
LA,30.2265949,-93.2173758
MN,44.9504037,-93.1015025
MI,42.9632405,-85.6678638
AK,66.8982057,-162.597762
CO,38.4570355,-101.8185006
CT,41.1316961,-73.4038851
IL,42.3294391,-88.4605712
MD,39.2128338,-76.7137154
NE,40.8,-96.6678209
IN,40.4864444,-86.133635
NC,35.2270869,-80.8431267
NE,41.0391711,-96.3683916
VA,38.9584018,-77.3579742
FL,27.0998708,-82.4544131
VA,38.7890522,-77.1870367
VA,38.4167265,-77.4579782
PA,40.7451356,-75.3289301
VA,38.4167265,-77.4579782
FL,30.2946859,-81.3931395
PA,40.7423309,-75.3112094
WA,47.7092722,-121.3605683
AZ,33.286379,-111.1096547
NH,42.9956397,-71.454789
SC,34.085736,-81.1824899
AK,59.9011107,-158.2016851
MD,39.2156213,-76.8582048
UT,41.1617999,-112.0261902
NJ,40.6720461,-74.4948768
PA,40.4416941,-79.990086
NM,36.7658915,-108.2597152
RI,41.6603788,-71.455891
FL,30.2274645,-81.3800823
WI,44.0206919,-88.5408573
FL,27.2939333,-80.3503282
NJ,40.6687141,-74.114309
AZ,34.4742786,-114.3440009
FL,30.421309,-87.2169148
CO,45.9926837,-94.2554657
MN,45.9741126,-94.8652641
WA,48.0517429,-122.1768208
FL,30.2946859,-81.3931395
MA,42.0645396,-72.5125862
MD,38.8845583,-75.8271563
NH,43.6148702,-71.63039594
CO,39.9379892,-105.0587293
MD,38.9959081,-77.0288917
NC,35.3600553,-79.7796558
ND,47.9078244,-97.0592027
NC,36.069026,-79.4005759
PA,39.9597213,-75.6059637
CO,40.4848003,-106.8317358
CA,34.4888822,-118.6228655
AR,35.44572,-94.35182238
IL,42.0700662,-87.8114043
MD,39.5355063,-76.3490395
NY,40.7317855,-73.44815765
NY,40.64530975,-73.95502293
FL,28.5552719,-82.3878708
GA,34.7659145,-84.7699384
ID,46.4165506,-117.0176568
MA,42.5464828,-71.1736668
UT,41.2230048,-111.9738428
FL,29.0427592,-81.9292504
MN,44.2310677,-95.2641638
VA,38.777132,-77.2754689
CA,38.72338,-121.1858782
MO,38.577359,-92.1724264
NC,35.957392,-75.6240619
CO,40.102555,-105.3632078
NC,36.030723,-75.6760099
MD,39.0045544,-76.8755281
UT,37.104153,-113.5841312
AL,38.639462,-83.7452589
NC,34.2257282,-77.9447106
WV,38.4325896,-82.0201367
CA,33.9533546,-117.3961622
NC,36.2731957,-79.0475114
NC,35.0462004,-83.8179526
CA,34.4358295,-119.8276388
OH,39.9622601,-83.0007064
MA,42.5903646,-72.3098067
AR,35.0886963,-92.442101
MN,44.2310677,-95.2641638
FL,28.2662775,-80.66369835
NH,43.207106,-71.5370215
RI,41.8500997,-71.4661702
NY,40.6524927,-73.79142132
IA,41.9758872,-91.6704052
TX,32.7762719,-96.7968558
TX,32.7762719,-96.7968558
FL,30.0557025,-81.90363734
TN,35.483406,-86.4602716
DE,39.6292788,-75.6582627
HI,21.394833,-157.7298912
CA,33.1216751,-117.0814848
FL,28.2996183,-82.4522701
NM,32.2295319,-108.0861496
FL,28.7225829,-81.2353682
NY,43.9747838,-75.9107564
NV,36.1662859,-115.1492249
FL,28.2662775,-80.66369835
VT,43.816665,-72.2722709
NH,43.703622,-72.2886659
VT,43.906303,-72.1479029
WA,47.6038321,-122.3300623
MI,42.48059,-83.4754912
FL,29.0427592,-81.9292504
HI,21.926485,-159.5297239
CA,33.6783336,-118.0000165
ON,43.9172764,-78.8614873
OH,39.9622601,-83.0007064
FL,28.34378545,-81.52640624
VT,44.1150637,-72.3117638
VT,44.1150637,-72.3117638
CO,34.067008,-118.2594401
NY,41.6081492,-74.2990401
CA,38.1040864,-122.2566366
UT,40.6667841,-111.8884169
KS,37.7527982,-100.0170786
MA,42.6084207,-72.0759129
RI,41.9529237,-71.4663862
OH,40.3722906,-80.6114625
PA,40.1105915,-75.28448691
KY,38.0464066,-84.4970392
AZ,34.7758538,-112.8282376
PA,40.2663107,-76.8861121
AZ,34.7711319,-112.0579366
MB,49.8833343,-97.166674
UT,37.1751111,-113.2899923
NY,40.8312096,-73.0295519
AZ,33.4485866,-112.0773455
AZ,33.4485866,-112.0773455
AZ,33.4485866,-112.0773455
AZ,33.5091215,-111.8992364
MD,39.6419219,-77.720264
AZ,33.5091215,-111.8992364
GA,33.5481691,-83.9743543
FL,26.4614625,-80.07282
NH,42.7653662,-71.4675659
FL,26.5253491,-80.0664308
MD,39.3745035,-76.7227287
FL,29.1924213,-82.1352046
AZ,33.5389854,-112.1858156
FL,29.1924213,-82.1352046
FL,30.4457544,-86.5791188
NC,35.465994,-78.1605499
MO,38.6275421,-92.566517
AZ,34.1500162,-114.2891176
CA,33.7192808,-116.2188053
MO,38.4408563,-92.9918651
NY,40.6524927,-73.79142132
CA,36.7295295,-119.7088612
CT,39.7337385,-82.6371202
MN,46.281056,-95.7139598
WA,47.7573202,-122.2440147
NV,36.1662859,-115.1492249
CT,39.698676,-86.0973169
AR,35.7561879,-89.9281418
MI,43.8416816,-82.6415956
FL,27.816415,-80.4706077
PA,40.1009294,-76.4246851
PA,39.962398,-76.7273919
IL,41.525031,-88.0817251
ON,43.9508384,-78.2917518
GA,32.598313,-83.62567691
GA,33.94385375,-83.39728979
MO,39.5975986,-94.4184895
MO,38.4408563,-92.9918651
AZ,33.3067132,-111.8408488
FL,27.3364347,-82.5306526
MO,37.6144838,-93.4104748
MO,38.253018,-93.2138789
CA,34.9260827,-117.9350682
TX,29.4246002,-98.4951404
CA,35.010985,-118.1903243
CO,32.7599475,-97.7935766
CA,35.6225064,-117.6699413
MA,42.2625932,-71.8022933
NC,35.3787442,-81.3789738
GA,34.0709576,-84.2747328
AZ,33.4485866,-112.0773455
CO,39.9174732,-104.905461
MI,43.0904764,-83.2333704
MO,37.338658,-92.9071208
PA,41.0400917,-75.3057386
PA,41.0400917,-75.3057386
VA,38.8403909,-77.4288768
IL,37.4236626,-88.3461482
NY,41.115137,-74.1493949
PA,41.119228,-78.7600299
CA,32.6400541,-117.0841954
OR,43.118913,-124.4083219
MT,45.671445,-110.5292599
CO,38.8339578,-104.8253484
NY,40.7305991,-73.9865811
NJ,40.5821362,-74.9589825
SC,32.9961038,-80.0387291
NC,35.2270869,-80.8431267
AZ,33.3618814,-112.153386
CA,33.994015,-117.4237406
TN,35.6609056,-86.0313773
PA,40.1943798,-80.254125
CO,39.856637,-105.0354826
IN,45.3205199,-92.7049302
MA,41.8301081,-69.9739069
MO,36.7304288,-108.208919
KY,39.0167275,-84.6007772
MN,44.2949637,-93.2688269
CO,40.5508527,-105.0668084
IA,42.4966815,-96.4058781
FL,28.187755,-82.74160797
FL,28.0331886,-80.6429694
MD,38.9848265,-77.0946458
FL,26.4614625,-80.07282
CO,37.8483224,-106.9254766
PA,40.1141614,-77.0375221
UT,40.5621704,-111.9296579
ME,44.060946,-70.3942109
TX,29.675779,-95.40215851
